playerID,Seasons,fullName,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,HBP,SF,walks,BA,OBP,1B,SLUG,OPS,Position,PO,A,E,FP,Cy Young,Gold Glove,Hank Aaron,Most Valuable Player,Rolaids Relief Man Award,Rookie of the Year,Silver Slugger,ASG,inducted
counscr01,18,Craig Counsell,1624,4741,647,1208,218,40,42,390.0,103.0,49.0,589,663.0,54.0,35.0,643.0,0.255,0.342,908,0.344,0.686,B,1843.0,3356.0,79.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
courtcl01,13,Clint Courtney,946,2796,260,750,126,17,38,313.0,3.0,16.0,264,143.0,46.0,19.0,310.0,0.268,0.339,569,0.366,0.705,B,3556.0,379.0,50.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
covinwe01,15,Wes Covington,1075,2978,355,832,128,17,131,499.0,7.0,4.0,247,414.0,24.0,26.0,271.0,0.279,0.337,556,0.466,0.803,B,1054.0,41.0,45.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
cowenal01,14,Al Cowens,1584,5534,704,1494,276,68,108,717.0,120.0,74.0,389,659.0,34.0,53.0,423.0,0.27,0.319,1042,0.403,0.722,B,2859.0,123.0,48.0,0.98,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,N
coxbi02,11,Billy Cox,1058,3712,470,974,174,32,66,351.0,42.0,21.0,298,218.0,7.0,2.0,305.0,0.262,0.318,702,0.38,0.698,B,1297.0,2186.0,139.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
cramedo01,20,Doc Cramer,2239,9140,1357,2705,396,109,37,842.0,62.0,73.0,572,345.0,41.0,0.0,613.0,0.296,0.34,2163,0.375,0.715,B,5413.0,173.0,118.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,N
crandde01,16,Del Crandall,1573,5026,585,1276,179,18,179,657.0,26.0,28.0,424,477.0,21.0,42.0,445.0,0.254,0.312,900,0.404,0.716,B,7449.0,766.0,90.0,0.99,0.0,4.0,0.0,0.0,0.0,0.0,0.0,13.0,N
cravaga01,12,Gavvy Cravath,1220,3951,575,1134,232,83,119,719.0,89.0,9.0,561,578.0,28.0,0.0,589.0,0.287,0.38,700,0.478,0.858,B,1681.0,176.0,111.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
crawfsa01,19,Sam Crawford,2517,9570,1391,2961,458,309,97,1519.0,366.0,30.0,760,512.0,23.0,0.0,783.0,0.309,0.362,2097,0.452,0.814,B,5102.0,359.0,176.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
crawfwi01,15,Willie Crawford,1210,3435,507,921,152,35,86,419.0,47.0,36.0,431,664.0,9.0,28.0,440.0,0.268,0.349,648,0.408,0.757,B,1659.0,54.0,44.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
credejo01,10,Joe Crede,888,3101,392,787,159,5,140,470.0,4.0,12.0,199,459.0,38.0,31.0,237.0,0.254,0.304,483,0.444,0.748,B,616.0,1681.0,83.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,N
crigelo01,16,Lou Criger,1012,3202,337,709,86,50,11,342.0,58.0,0.0,309,225.0,23.0,0.0,332.0,0.221,0.295,562,0.29,0.585,B,4456.0,1348.0,179.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
critzhu01,13,Hughie Critz,1478,5930,832,1591,195,95,38,531.0,97.0,24.0,289,257.0,9.0,0.0,298.0,0.268,0.303,1263,0.352,0.655,B,3451.0,5145.0,233.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
cromawa01,10,Warren Cromartie,1107,3927,459,1104,229,32,61,391.0,50.0,37.0,325,403.0,18.0,31.0,343.0,0.281,0.336,782,0.402,0.738,B,3820.0,211.0,59.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
cronijo01,20,Joe Cronin,2124,7579,1233,2285,515,118,170,1424.0,87.0,71.0,1059,700.0,34.0,0.0,1093.0,0.301,0.39,1482,0.468,0.858,B,4303.0,6052.0,510.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,Y
crosefr01,17,Frankie Crosetti,1683,6277,1006,1541,260,65,98,649.0,113.0,62.0,792,799.0,114.0,0.0,906.0,0.245,0.341,1118,0.354,0.695,B,3202.0,4696.0,421.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,N
crossla01,23,Lave Cross,2277,9084,1338,2651,411,136,47,1378.0,303.0,0.0,466,217.0,31.0,0.0,497.0,0.292,0.329,2057,0.383,0.712,B,4262.0,4553.0,590.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
crossmo01,15,Monte Cross,1684,5828,719,1365,232,68,31,621.0,328.0,0.0,616,719.0,82.0,0.0,698.0,0.234,0.316,1034,0.313,0.629,B,3986.0,5378.0,813.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
cruzde01,10,Deivi Cruz,1234,4124,442,1109,250,16,70,464.0,16.0,28.0,132,429.0,24.0,32.0,156.0,0.269,0.293,773,0.388,0.681,B,1632.0,3319.0,109.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
cruzjo01,19,Jose Cruz,2353,7917,1036,2251,391,94,165,1077.0,317.0,136.0,898,1031.0,7.0,82.0,905.0,0.284,0.354,1601,0.42,0.774,B,4413.0,126.0,120.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,N
cruzjo02,15,Jose Cruz,1388,4724,713,1167,252,36,204,624.0,113.0,39.0,658,1147.0,5.0,38.0,663.0,0.247,0.337,675,0.445,0.782,B,2800.0,80.0,40.0,0.99,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,N
cruzju01,11,Julio Cruz,1156,3859,557,916,113,27,23,279.0,343.0,78.0,478,508.0,14.0,30.0,492.0,0.237,0.321,753,0.299,0.62,B,2405.0,3452.0,105.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
cuccito01,17,Tony Cuccinello,1704,6184,730,1729,334,46,94,884.0,42.0,3.0,579,497.0,18.0,0.0,597.0,0.28,0.343,1255,0.394,0.737,B,3292.0,4737.0,264.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,N
cullero01,14,Roy Cullenbine,1181,3879,627,1072,209,32,110,599.0,26.0,20.0,853,399.0,11.0,0.0,864.0,0.276,0.408,721,0.432,0.84,B,3508.0,362.0,91.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,N
cunnijo01,13,Joe Cunningham,1141,3362,525,980,177,26,64,436.0,16.0,27.0,599,369.0,49.0,25.0,648.0,0.291,0.403,713,0.417,0.82,B,5256.0,316.0,60.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,N
curtich01,12,Chad Curtis,1204,4017,648,1061,195,16,101,461.0,212.0,98.0,510,676.0,40.0,49.0,550.0,0.264,0.349,749,0.396,0.745,B,2484.0,74.0,48.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
cutshge01,12,George Cutshaw,1516,5621,629,1487,195,89,25,653.0,271.0,68.0,300,242.0,26.0,0.0,326.0,0.265,0.305,1178,0.344,0.649,B,3766.0,4478.0,300.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
cuyleki01,19,Kiki Cuyler,1879,7161,1305,2299,394,157,128,1065.0,328.0,27.0,676,752.0,85.0,0.0,761.0,0.321,0.386,1620,0.474,0.86,B,4034.0,191.0,121.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
dahlebi01,21,Bill Dahlen,2444,9036,1590,2461,413,163,84,1234.0,548.0,0.0,1064,759.0,140.0,0.0,1204.0,0.272,0.358,1801,0.382,0.74,B,5359.0,8138.0,1080.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
dahlgba01,15,Babe Dahlgren,1137,4045,470,1056,174,37,82,569.0,18.0,11.0,390,401.0,22.0,0.0,412.0,0.261,0.329,763,0.383,0.712,B,9721.0,712.0,122.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
dailyed01,11,Ed Daily,640,2573,396,616,92,35,19,288.0,235.0,0.0,125,222.0,5.0,0.0,130.0,0.239,0.276,470,0.325,0.601,B,786.0,95.0,145.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
dalryab01,12,Abner Dalrymple,951,4172,813,1202,217,81,43,407.0,58.0,0.0,204,359.0,8.0,0.0,212.0,0.288,0.323,861,0.41,0.733,B,1656.0,146.0,285.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
dalrycl01,12,Clay Dalrymple,1079,3042,243,710,98,23,55,327.0,3.0,13.0,387,403.0,22.0,27.0,409.0,0.233,0.322,534,0.335,0.657,B,5557.0,566.0,78.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
dalyto01,18,Tom Daly,1568,5701,1025,1583,262,103,49,811.0,385.0,0.0,687,596.0,52.0,0.0,739.0,0.278,0.361,1169,0.386,0.747,B,4931.0,3746.0,657.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
damonjo01,18,Johnny Damon,2490,9736,1668,2769,522,109,235,1139.0,408.0,103.0,1003,1257.0,50.0,71.0,1053.0,0.284,0.352,1903,0.433,0.785,B,4732.0,79.0,57.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,N
danniha01,10,Harry Danning,890,2971,363,847,162,26,57,397.0,13.0,0.0,187,217.0,14.0,0.0,201.0,0.285,0.33,602,0.415,0.745,B,3259.0,455.0,57.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,N
darkal01,17,Al Dark,1828,7219,1064,2089,358,72,126,757.0,59.0,27.0,430,534.0,54.0,31.0,484.0,0.289,0.333,1533,0.411,0.744,B,3174.0,4854.0,342.0,0.96,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,N
daubeja01,15,Jake Daubert,2014,7673,1117,2326,250,165,56,722.0,251.0,78.0,623,489.0,54.0,0.0,677.0,0.303,0.36,1855,0.401,0.761,B,19634.0,1128.0,181.0,0.99,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N
dauerri01,10,Rich Dauer,1140,3829,448,984,193,3,43,372.0,6.0,13.0,297,219.0,14.0,34.0,311.0,0.257,0.31,745,0.343,0.653,B,2115.0,2823.0,75.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
daultda01,15,Darren Daulton,1161,3630,511,891,197,25,137,588.0,50.0,10.0,629,726.0,24.0,41.0,653.0,0.245,0.357,532,0.427,0.784,B,5835.0,469.0,74.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,N
davalvi01,19,Vic Davalillo,1458,4017,510,1122,160,37,36,329.0,125.0,58.0,212,422.0,10.0,25.0,222.0,0.279,0.315,889,0.364,0.679,B,2389.0,82.0,36.0,0.99,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,N
davenji01,13,Jim Davenport,1501,4427,552,1142,177,37,77,456.0,16.0,25.0,382,673.0,23.0,38.0,405.0,0.258,0.318,851,0.367,0.685,B,1240.0,2433.0,135.0,0.96,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,N
davisch01,19,Chili Davis,2436,8673,1240,2380,424,30,350,1372.0,142.0,98.0,1194,1698.0,15.0,94.0,1209.0,0.274,0.36,1576,0.451,0.811,B,2566.0,77.0,80.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,N
daviser01,18,Eric Davis,1626,5321,938,1430,239,26,282,934.0,349.0,66.0,740,1398.0,33.0,50.0,773.0,0.269,0.359,883,0.482,0.841,B,3104.0,60.0,50.0,0.98,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,N
davisge01,20,George Davis,2372,9045,1545,2665,453,163,73,1440.0,619.0,0.0,874,613.0,75.0,0.0,949.0,0.295,0.362,1976,0.405,0.767,B,5232.0,6429.0,803.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
davisgl01,10,Glenn Davis,1015,3719,510,965,177,13,190,603.0,28.0,11.0,370,613.0,55.0,39.0,425.0,0.259,0.332,585,0.467,0.799,B,7448.0,617.0,69.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,N
davisha01,25,Harry Davis,1755,6653,1001,1841,361,145,75,951.0,285.0,2.0,525,620.0,59.0,0.0,584.0,0.277,0.335,1260,0.408,0.743,B,15866.0,1020.0,385.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
davisjo02,11,Jody Davis,1082,3585,364,877,164,11,127,490.0,7.0,16.0,333,712.0,9.0,39.0,342.0,0.245,0.307,575,0.403,0.71,B,5577.0,645.0,81.0,0.99,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,N
davismi02,10,Mike Davis,963,2999,419,778,161,16,91,371.0,134.0,56.0,236,537.0,10.0,29.0,246.0,0.259,0.313,510,0.415,0.728,B,1794.0,55.0,62.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
davissp01,18,Spud Davis,1458,4255,388,1312,244,22,77,647.0,6.0,0.0,386,326.0,22.0,0.0,408.0,0.308,0.369,969,0.43,0.799,B,4423.0,688.0,84.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
davisto02,23,Tommy Davis,1999,7223,811,2121,272,35,153,1052.0,136.0,59.0,381,754.0,32.0,68.0,413.0,0.294,0.329,1661,0.405,0.734,B,2429.0,326.0,102.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,N
daviswi02,19,Willie Davis,2429,9174,1217,2561,395,138,182,1053.0,398.0,131.0,418,977.0,51.0,96.0,469.0,0.279,0.311,1846,0.412,0.723,B,5449.0,143.0,127.0,0.98,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,N
dawsoan01,21,Andre Dawson,2627,9927,1373,2774,503,98,438,1591.0,314.0,109.0,589,1509.0,111.0,118.0,700.0,0.279,0.323,1735,0.482,0.805,B,5158.0,157.0,93.0,0.98,0.0,8.0,0.0,1.0,0.0,1.0,4.0,8.0,Y
dealch01,12,Charlie Deal,851,2930,295,752,104,34,11,318.0,65.0,13.0,135,121.0,16.0,0.0,151.0,0.257,0.293,603,0.327,0.62,B,967.0,1725.0,120.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
decindo01,16,Doug DeCinces,1649,5809,778,1505,312,29,237,879.0,58.0,48.0,618,904.0,21.0,64.0,639.0,0.259,0.329,927,0.445,0.774,B,1483.0,3344.0,206.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,N
deckege01,10,George Decker,704,2739,423,756,98,51,25,416.0,112.0,0.0,173,167.0,21.0,0.0,194.0,0.276,0.324,582,0.376,0.7,B,3625.0,296.0,166.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
deerro01,12,Rob Deer,1155,3881,578,853,148,13,230,600.0,43.0,31.0,575,1409.0,32.0,22.0,607.0,0.22,0.324,462,0.442,0.766,B,2537.0,94.0,60.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
dejesiv01,15,Ivan de Jesus,1371,4602,595,1167,175,48,21,324.0,194.0,88.0,466,664.0,16.0,22.0,482.0,0.254,0.323,923,0.326,0.649,B,1854.0,4087.0,230.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
delahed01,16,Ed Delahanty,1837,7510,1600,2597,522,186,101,1466.0,456.0,0.0,742,439.0,94.0,0.0,836.0,0.346,0.411,1788,0.505,0.916,B,6076.0,1053.0,434.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
delahji01,15,Jim Delahanty,1186,4091,520,1159,191,59,19,489.0,151.0,0.0,378,308.0,92.0,0.0,470.0,0.283,0.357,890,0.373,0.73,B,2786.0,2064.0,314.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
delgaca01,17,Carlos Delgado,2035,7283,1241,2038,483,18,473,1512.0,14.0,8.0,1109,1745.0,172.0,93.0,1281.0,0.28,0.383,1064,0.546,0.929,B,15236.0,1067.0,131.0,0.99,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,N
delluda01,15,David Dellucci,1099,2873,431,736,141,35,101,398.0,41.0,25.0,322,714.0,46.0,22.0,368.0,0.256,0.338,459,0.435,0.773,B,1132.0,18.0,15.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
demaejo01,11,Joe DeMaestri,1121,3441,322,813,114,23,49,281.0,15.0,19.0,168,511.0,17.0,22.0,185.0,0.236,0.274,627,0.325,0.599,B,1728.0,2887.0,159.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
demarfr02,13,Frank Demaree,1155,4144,578,1241,190,36,72,591.0,33.0,0.0,359,269.0,14.0,0.0,373.0,0.299,0.357,943,0.415,0.772,B,2124.0,97.0,51.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,N
demetdo01,14,Don Demeter,1109,3443,467,912,147,17,163,563.0,22.0,25.0,180,658.0,42.0,32.0,222.0,0.265,0.307,585,0.459,0.766,B,2326.0,337.0,53.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
demonge01,12,Gene DeMontreville,922,3615,537,1096,130,35,17,497.0,228.0,0.0,174,231.0,25.0,0.0,199.0,0.303,0.34,914,0.373,0.713,B,2195.0,2920.0,439.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
dempsri01,25,Rick Dempsey,1766,4692,525,1093,223,12,96,471.0,20.0,19.0,592,736.0,18.0,42.0,610.0,0.233,0.319,762,0.347,0.666,B,7402.0,771.0,100.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
dennyje01,15,Jerry Denny,1237,4946,714,1286,238,76,74,667.0,130.0,0.0,173,602.0,15.0,0.0,188.0,0.26,0.287,898,0.384,0.671,B,2251.0,2692.0,609.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
dentbu01,13,Bucky Dent,1392,4512,451,1114,169,23,40,423.0,17.0,29.0,328,349.0,15.0,49.0,343.0,0.247,0.297,882,0.321,0.618,B,2122.0,4335.0,156.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,N
deshide01,14,Delino DeShields,1615,5779,872,1548,244,74,80,561.0,463.0,147.0,754,1061.0,20.0,42.0,774.0,0.268,0.352,1150,0.377,0.729,B,2815.0,3832.0,162.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
devermi01,13,Mike Devereaux,1086,3740,491,949,170,33,105,480.0,85.0,56.0,296,635.0,12.0,34.0,308.0,0.254,0.308,641,0.401,0.709,B,2410.0,44.0,29.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
devliar01,10,Art Devlin,1313,4412,603,1185,164,57,10,505.0,285.0,0.0,576,345.0,84.0,0.0,660.0,0.269,0.364,954,0.338,0.702,B,2186.0,2591.0,273.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
diazbo01,14,Bo Diaz,993,3274,327,834,162,5,87,452.0,9.0,17.0,198,429.0,13.0,28.0,211.0,0.255,0.297,580,0.387,0.684,B,5294.0,525.0,82.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,N
dickebi01,17,Bill Dickey,1789,6300,930,1969,343,72,202,1209.0,37.0,29.0,678,289.0,31.0,0.0,709.0,0.313,0.382,1352,0.486,0.868,B,7965.0,954.0,108.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,Y
dimagdo01,11,Dom DiMaggio,1399,5640,1046,1680,308,57,87,618.0,100.0,62.0,750,571.0,31.0,0.0,781.0,0.298,0.383,1228,0.419,0.802,B,3859.0,147.0,89.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,N
dimagjo01,13,Joe DiMaggio,1736,6821,1390,2214,389,131,361,1537.0,30.0,9.0,790,369.0,46.0,0.0,836.0,0.325,0.398,1333,0.579,0.977,B,4529.0,153.0,105.0,0.98,0.0,0.0,0.0,3.0,0.0,0.0,0.0,13.0,Y
dimagvi01,12,Vince DiMaggio,1110,3849,491,959,209,24,125,584.0,79.0,0.0,412,837.0,12.0,0.0,424.0,0.249,0.324,601,0.413,0.737,B,2846.0,131.0,58.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,N
disarga01,12,Gary Disarcina,1086,3744,444,966,186,20,28,355.0,47.0,44.0,154,306.0,36.0,21.0,190.0,0.258,0.292,732,0.341,0.633,B,1648.0,3197.0,131.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
dobyla01,14,Larry Doby,1533,5348,960,1515,243,52,253,970.0,47.0,36.0,871,1011.0,38.0,25.0,909.0,0.283,0.386,967,0.49,0.876,B,3640.0,93.0,64.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,N
doerrbo01,14,Bobby Doerr,1865,7093,1094,2042,381,89,223,1247.0,54.0,64.0,809,608.0,11.0,0.0,820.0,0.288,0.362,1349,0.461,0.823,B,4928.0,5710.0,214.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,N
dolanco01,12,Cozy Dolan,830,3174,428,855,99,37,10,315.0,114.0,0.0,227,302.0,21.0,0.0,248.0,0.269,0.322,709,0.333,0.655,B,1716.0,156.0,114.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
donahji02,11,Jiggs Donahue,813,2862,319,731,90,31,4,327.0,143.0,0.0,215,178.0,17.0,0.0,232.0,0.255,0.311,606,0.313,0.624,B,8312.0,610.0,125.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
donlimi01,14,Mike Donlin,1049,3854,669,1282,176,97,51,543.0,213.0,0.0,312,311.0,20.0,0.0,332.0,0.333,0.386,958,0.468,0.854,B,2415.0,156.0,176.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
donovpa01,20,Patsy Donovan,1824,7505,1321,2256,208,75,16,738.0,518.0,0.0,457,334.0,83.0,0.0,540.0,0.301,0.348,1957,0.355,0.703,B,2929.0,265.0,201.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
dooinre01,16,Red Dooin,1290,4004,333,961,139,31,10,344.0,133.0,2.0,155,328.0,20.0,0.0,175.0,0.24,0.272,781,0.298,0.57,B,5535.0,1597.0,322.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
doolami01,15,Mickey Doolin,1728,5977,513,1376,244,81,15,554.0,173.0,0.0,370,663.0,34.0,0.0,404.0,0.23,0.279,1036,0.306,0.585,B,3818.0,5585.0,589.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
doranbi02,13,Bill Doran,1453,5131,727,1366,220,39,84,497.0,209.0,93.0,709,600.0,10.0,38.0,719.0,0.266,0.354,1023,0.373,0.727,B,2814.0,3687.0,113.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
dorgami01,11,Mike Dorgan,715,2924,443,802,112,34,4,346.0,39.0,0.0,118,179.0,4.0,0.0,122.0,0.274,0.303,652,0.34,0.643,B,1611.0,202.0,240.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
doughpa01,12,Patsy Dougherty,1233,4558,678,1294,138,78,17,413.0,261.0,0.0,378,434.0,54.0,0.0,432.0,0.284,0.346,1061,0.36,0.706,B,1780.0,118.0,133.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
douthta01,13,Taylor Douthit,1074,4127,665,1201,220,38,29,396.0,67.0,3.0,443,312.0,33.0,0.0,476.0,0.291,0.364,914,0.384,0.748,B,3109.0,70.0,91.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
dowdto01,12,Tommy Dowd,1321,5514,903,1493,163,88,24,501.0,368.0,0.0,370,274.0,22.0,0.0,392.0,0.271,0.319,1218,0.345,0.664,B,2611.0,1067.0,352.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
downibr01,20,Brian Downing,2344,7853,1188,2099,360,28,275,1073.0,50.0,44.0,1197,1127.0,129.0,70.0,1326.0,0.267,0.37,1436,0.425,0.795,B,4881.0,373.0,51.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
doyleja01,21,Jack Doyle,1569,6055,977,1811,316,64,25,971.0,518.0,0.0,440,281.0,49.0,0.0,489.0,0.299,0.351,1406,0.385,0.736,B,11523.0,1495.0,546.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
doylela01,15,Larry Doyle,1766,6509,960,1887,299,123,74,793.0,298.0,27.0,625,378.0,53.0,0.0,678.0,0.29,0.357,1391,0.408,0.765,B,3635.0,4655.0,443.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N
drewjd01,14,J. D. Drew,1566,5173,944,1437,273,48,242,795.0,87.0,37.0,862,1137.0,55.0,44.0,917.0,0.278,0.384,874,0.489,0.873,B,2845.0,70.0,49.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
driesda01,18,Dan Driessen,1732,5479,746,1464,282,23,153,763.0,154.0,63.0,761,719.0,28.0,65.0,789.0,0.267,0.356,1006,0.411,0.767,B,11058.0,1076.0,96.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
dropowa01,16,Walt Dropo,1288,4124,478,1113,168,22,152,704.0,5.0,6.0,328,582.0,24.0,23.0,352.0,0.27,0.326,771,0.432,0.758,B,9173.0,674.0,84.0,0.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,N
duffyfr01,11,Frank Duffy,915,2665,248,619,104,14,26,240.0,49.0,30.0,171,342.0,8.0,12.0,179.0,0.232,0.279,475,0.311,0.59,B,1323.0,2492.0,88.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
duffyhu01,17,Hugh Duffy,1737,7044,1554,2293,325,119,106,1302.0,574.0,0.0,664,268.0,29.0,0.0,693.0,0.326,0.386,1743,0.451,0.837,B,3449.0,346.0,247.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
duganjo01,15,Joe Dugan,1447,5410,665,1516,277,46,42,571.0,37.0,28.0,250,419.0,42.0,0.0,292.0,0.28,0.317,1151,0.372,0.689,B,1906.0,3007.0,276.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
duncada01,11,Dave Duncan,929,2885,274,617,79,4,109,341.0,5.0,13.0,252,677.0,14.0,18.0,266.0,0.214,0.279,425,0.357,0.636,B,4535.0,353.0,79.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
duncama01,15,Mariano Duncan,1279,4677,619,1247,233,37,87,491.0,174.0,57.0,201,913.0,37.0,33.0,238.0,0.267,0.3,890,0.388,0.688,B,2163.0,2927.0,197.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
