playerID,Seasons,fullName,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,R,IP,ERA,WHIP,K/9,K/BB,BAA,Position,PO,A,E,FP,Cy Young,Gold Glove,Hank Aaron,Most Valuable Player,Rolaids Relief Man Award,Rookie of the Year,Silver Slugger,ASG,inducted
learyti01,15,Tim Leary,78,105,292,224,25,9,1,4474,1570,723,147,535,888,792,1491.3,4.36,1.41,5.36,1.66,0.273,P,130,221,10.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,N
ledezwi01,12,Wil Ledezma,15,25,192,40,0,0,0,1189,440,238,45,196,283,261,396.3,5.4,1.6,6.43,1.44,0.282,P,22,36,7.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
leebi02,16,Bill Lee,169,157,462,378,182,29,13,8592,2953,1127,138,893,998,1304,2864.0,3.54,1.34,3.14,1.12,0.262,P,163,662,58.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,N
leebi03,14,Bill Lee,119,90,416,225,72,10,19,5833,2122,783,176,531,713,885,1944.3,3.62,1.36,3.3,1.34,0.28,P,83,415,28.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
leedo01,12,Don Lee,40,44,244,97,13,4,11,2485,827,332,81,281,467,387,828.3,3.61,1.34,5.07,1.66,0.255,P,43,140,6.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
leeth01,16,Thornton Lee,117,124,374,272,155,14,10,6994,2327,921,121,838,937,1105,2331.3,3.56,1.36,3.62,1.12,0.255,P,67,428,38.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,N
leevesa01,13,Sam Leever,194,100,388,299,241,39,13,7982,2449,731,29,587,847,1023,2660.7,2.47,1.14,2.87,1.44,0.245,P,83,659,34.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
leffecr01,14,Craig Lefferts,58,72,696,45,1,0,101,3437,1108,436,120,322,719,490,1145.7,3.42,1.25,5.65,2.23,0.257,P,56,154,8.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
leibrch01,14,Charlie Leibrandt,140,119,394,346,52,18,2,6924,2390,952,172,656,1121,1068,2308.0,3.71,1.32,4.37,1.71,0.268,P,151,465,25.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
leifile01,13,Lefty Leifield,124,97,296,216,138,33,7,5514,1673,505,27,554,616,694,1838.0,2.47,1.21,3.02,1.11,0.247,P,85,558,27.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
leipeda01,11,Dave Leiper,12,8,264,0,0,0,7,834,282,123,25,114,150,141,278.0,3.98,1.42,4.86,1.32,0.266,P,14,53,4.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
leiteal01,21,Al Leiter,162,132,419,382,16,10,2,7173,2152,1010,198,1163,1974,1101,2391.0,3.8,1.39,7.43,1.7,0.242,P,57,286,14.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,N
leitema01,12,Mark Leiter,65,73,335,149,15,1,26,3553,1205,602,155,424,892,664,1184.3,4.57,1.38,6.78,2.1,0.265,P,62,156,15.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
lemasde01,11,Denny Lemaster,90,105,357,249,66,14,8,5363,1703,712,184,600,1305,778,1787.7,3.58,1.29,6.57,2.17,0.246,P,78,232,13.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
lemonbo01,15,Bob Lemon,207,128,460,350,188,31,22,8550,2559,1024,181,1251,1277,1185,2850.0,3.23,1.34,4.03,1.02,0.237,P,263,709,31.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,Y
leonade01,12,Dennis Leonard,144,106,312,302,103,23,1,6561,2137,898,202,622,1323,1008,2187.0,3.7,1.26,5.44,2.13,0.257,P,135,292,24.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
leonadu01,11,Dutch Leonard,139,113,331,272,152,33,13,6576,2022,672,54,664,1160,853,2192.0,2.76,1.23,4.76,1.75,0.247,P,53,432,28.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
leonadu02,20,Dutch Leonard,191,181,640,374,192,30,44,9655,3304,1162,158,737,1170,1432,3218.3,3.25,1.26,3.27,1.59,0.26,P,174,719,32.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,N
lerchra01,13,Randy Lerch,60,64,253,164,18,2,3,3298,1232,553,101,432,507,612,1099.3,4.53,1.51,4.15,1.17,0.289,P,63,189,9.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
leskacu01,13,Curt Leskanic,50,34,603,11,0,0,55,2138,678,345,80,362,641,365,712.7,4.36,1.46,8.09,1.77,0.253,P,66,80,7.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
levinal01,11,Al Levine,24,33,416,7,0,0,10,1726,597,253,70,236,278,287,575.3,3.96,1.45,4.35,1.18,0.27,P,30,84,6.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
lidgebr01,11,Brad Lidge,26,32,603,1,0,0,225,1810,492,237,57,287,799,257,603.3,3.54,1.29,11.92,2.78,0.221,P,23,48,5.0,0.93,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,N
lidleco01,11,Cory Lidle,82,72,277,199,11,5,2,3968,1400,671,159,356,838,738,1322.7,4.57,1.33,5.7,2.35,0.272,P,99,239,8.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
liebejo01,14,Jon Lieber,131,124,401,327,25,5,2,6594,2388,1043,285,422,1553,1158,2198.0,4.27,1.28,6.36,3.68,0.276,P,169,269,20.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
limajo01,14,Jose Lima,89,102,348,235,9,1,5,4703,1783,917,267,393,980,972,1567.7,5.26,1.39,5.63,2.49,0.287,P,114,179,9.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
lindbpa01,16,Paul Lindblad,68,63,655,32,1,1,64,3641,1157,443,112,384,671,510,1213.7,3.28,1.27,4.98,1.75,0.251,P,56,205,6.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
lindejo01,14,Johnny Lindell,8,18,55,28,15,1,1,755,247,125,20,161,146,147,251.7,4.47,1.62,5.22,0.91,0.254,P,13,52,3.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
lindsji01,10,Jim Lindsey,21,20,177,20,5,1,19,1293,507,225,25,176,175,261,431.0,4.7,1.58,3.65,0.99,0.289,P,2,71,5.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
linebsc01,15,Scott Linebrink,42,31,607,6,0,0,8,1970,630,256,82,229,567,280,656.7,3.51,1.31,7.77,2.48,0.254,P,33,52,8.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
linzyfr01,12,Frank Linzy,62,57,516,2,0,0,111,2450,790,259,35,282,358,315,816.7,2.85,1.31,3.95,1.27,0.253,P,51,236,9.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
littldi01,13,Dick Littlefield,33,54,243,83,16,2,9,2285,750,399,91,413,495,461,761.7,4.71,1.53,5.85,1.2,0.253,P,39,77,11.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
lloydgr01,13,Graeme Lloyd,30,36,568,0,0,0,17,1599,560,239,51,161,304,274,533.0,4.04,1.35,5.13,1.89,0.271,P,35,67,6.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
loaizes01,19,Esteban Loaiza,126,114,377,333,14,6,1,6297,2352,1084,259,604,1382,1170,2099.0,4.65,1.41,5.93,2.29,0.284,P,148,288,14.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,N
lockebo01,10,Bobby Locke,16,15,165,23,2,2,10,1250,432,186,40,165,194,209,416.7,4.02,1.43,4.19,1.18,0.263,P,39,83,4.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
lockebo02,12,Bob Locker,57,39,576,0,0,0,95,2637,776,269,40,257,577,329,879.0,2.75,1.18,5.91,2.25,0.234,P,77,216,16.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
lockwsk01,13,Skip Lockwood,57,97,420,106,16,5,68,3708,1130,488,98,490,829,539,1236.0,3.55,1.31,6.04,1.69,0.246,P,61,119,10.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
loesbi01,12,Billy Loes,80,63,316,139,42,9,32,3571,1135,514,118,421,645,565,1190.3,3.89,1.31,4.88,1.53,0.247,P,80,223,13.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
lohrmbi01,12,Bill Lohrman,60,59,198,121,47,9,8,2972,1048,406,70,240,330,479,990.7,3.69,1.3,3.0,1.38,0.267,P,32,220,10.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
lolicmi01,16,Mickey Lolich,217,191,586,496,195,41,11,10915,3366,1390,347,1099,2832,1537,3638.3,3.44,1.23,7.01,2.58,0.244,P,100,448,38.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,N
lonboji01,15,Jim Lonborg,157,137,425,368,90,15,4,7393,2400,1056,233,823,1475,1170,2464.3,3.86,1.31,5.39,1.79,0.253,P,189,268,22.0,0.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
loopebr01,12,Braden Looper,72,65,670,97,1,1,103,3528,1242,542,132,373,669,594,1176.0,4.15,1.37,5.12,1.79,0.272,P,72,144,4.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
lopated01,13,Eddie Lopat,166,112,340,318,164,27,3,7318,2464,869,179,650,859,1008,2439.3,3.21,1.28,3.17,1.32,0.259,P,100,468,19.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
lopezal02,12,Albie Lopez,47,58,297,92,8,5,4,2524,938,462,112,343,558,511,841.3,4.94,1.52,5.97,1.63,0.284,P,43,106,10.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
lopezau01,11,Aurelio Lopez,62,36,459,9,0,0,93,2730,785,360,102,367,635,392,910.0,3.56,1.27,6.28,1.73,0.234,P,37,97,12.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
lopezro01,11,Rodrigo Lopez,81,89,257,215,5,2,0,4052,1506,724,202,416,865,789,1350.7,4.82,1.42,5.76,2.08,0.282,P,91,171,11.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
lowdegr01,12,Grover Lowdermilk,23,39,122,73,30,3,0,1771,534,235,4,376,296,330,590.3,3.58,1.54,4.51,0.79,0.251,P,18,188,21.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
lowede01,19,Derek Lowe,176,157,681,377,10,4,86,8014,2759,1195,217,794,1722,1333,2671.3,4.03,1.33,5.8,2.17,0.267,P,221,453,17.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,N
lowntu01,13,Turk Lown,55,61,504,49,10,1,73,3096,978,472,105,590,574,525,1032.0,4.12,1.52,5.01,0.97,0.246,P,74,198,11.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
lucasre01,16,Red Lucas,157,135,396,301,204,22,7,7626,2736,1051,136,455,602,1198,2542.0,3.72,1.26,2.13,1.32,0.269,P,109,516,12.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
luquedo01,20,Dolf Luque,194,179,550,365,206,26,28,9661,3231,1161,113,918,1130,1412,3220.3,3.24,1.29,3.16,1.23,0.258,P,188,786,43.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
lylesp01,18,Sparky Lyle,99,76,899,0,0,0,238,4171,1292,445,84,481,873,519,1390.3,2.88,1.28,5.65,1.81,0.25,P,54,198,21.0,0.92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,N
lyonste01,21,Ted Lyons,260,230,594,484,356,27,23,12483,4489,1696,223,1121,1073,2056,4161.0,3.67,1.35,2.32,0.96,0.269,P,219,943,51.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Y
macdomi01,14,Mike MacDougal,18,23,407,3,0,0,71,1182,397,175,25,212,325,204,394.0,4.0,1.55,7.42,1.53,0.264,P,20,44,10.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
macfada01,19,Danny MacFayden,132,159,465,332,158,18,9,8118,2981,1191,112,872,797,1395,2706.0,3.96,1.42,2.65,0.91,0.274,P,118,635,39.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
maddugr01,25,Greg Maddux,355,227,744,740,109,35,0,15025,4726,1756,353,999,3371,1981,5008.3,3.16,1.14,6.06,3.37,0.25,P,546,1194,53.0,0.97,4.0,18.0,0.0,0.0,0.0,0.0,0.0,8.0,Y
maddumi01,17,Mike Maddux,39,37,472,48,2,1,20,2585,873,388,67,284,564,428,861.7,4.05,1.34,5.89,1.99,0.265,P,73,153,13.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
maglisa01,14,Sal Maglie,119,62,303,232,93,25,14,5169,1591,603,169,562,862,684,1723.0,3.15,1.25,4.5,1.53,0.242,P,96,280,10.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,N
magnami01,12,Mike Magnante,26,32,484,19,0,0,3,1853,666,280,45,234,347,317,617.7,4.08,1.46,5.06,1.48,0.279,P,50,125,7.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
mahayro01,18,Ron Mahay,27,12,514,3,0,0,4,1704,539,242,75,266,470,273,568.0,3.83,1.42,7.45,1.77,0.249,P,26,56,7.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
mahlemi01,10,Mickey Mahler,14,32,122,58,3,1,4,1218,429,211,40,190,262,242,406.0,4.68,1.52,5.81,1.38,0.274,P,13,48,4.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
mahleri01,14,Rick Mahler,96,111,392,271,43,9,6,5854,2069,866,165,606,952,972,1951.3,3.99,1.37,4.39,1.57,0.275,P,160,338,21.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
mahompa01,12,Pat Mahomes,42,39,308,63,0,0,5,2127,738,431,116,392,452,461,709.0,5.47,1.59,5.74,1.15,0.272,P,65,82,2.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
malonji01,12,Jim Maloney,134,84,302,262,74,30,4,5547,1518,655,138,810,1605,729,1849.0,3.19,1.26,7.81,1.98,0.22,P,100,232,15.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
malonpa02,10,Pat Malone,134,92,357,220,115,15,26,5745,1934,795,103,705,1024,936,1915.0,3.74,1.38,4.81,1.45,0.257,P,63,311,14.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
mamaual01,12,Al Mamaux,76,67,254,140,78,15,10,3879,1138,416,22,511,625,541,1293.0,2.9,1.28,4.35,1.22,0.237,P,33,327,15.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
mannija01,13,Jack Manning,39,27,96,63,41,1,12,1720,694,178,6,70,78,477,573.3,2.79,1.33,1.22,1.11,0.269,P,28,109,20.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
mantema01,11,Matt Mantei,14,18,315,0,0,0,93,968,249,146,30,200,396,154,322.7,4.07,1.39,11.04,1.98,0.213,P,18,31,2.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
manzajo01,13,Josias Manzanillo,13,15,267,1,0,0,6,1026,330,179,46,153,300,198,342.0,4.71,1.41,7.89,1.96,0.255,P,25,35,3.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
marbefi01,15,Firpo Marberry,148,88,551,187,86,7,101,6202,2049,834,96,686,822,971,2067.3,3.63,1.32,3.58,1.2,0.255,P,92,370,17.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
maricju01,16,Juan Marichal,243,142,471,457,244,52,2,10522,3153,1126,320,709,2303,1329,3507.3,2.89,1.1,5.91,3.25,0.235,P,291,577,47.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,Y
marquru01,19,Rube Marquard,201,177,536,404,197,30,19,9920,3233,1130,107,858,1593,1443,3306.7,3.08,1.24,4.34,1.86,0.253,P,63,697,39.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
marshmi01,17,Mike Marshall,97,112,724,24,3,1,188,4160,1281,484,79,514,880,548,1386.7,3.14,1.29,5.71,1.71,0.249,P,105,283,15.0,0.96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,N
marteda01,12,Damaso Marte,23,27,570,0,0,0,36,1511,405,195,48,229,533,209,503.7,3.48,1.26,9.52,2.33,0.222,P,14,59,2.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
martide01,24,Dennis Martinez,245,193,692,562,122,30,8,11999,3897,1643,372,1165,2149,1835,3999.7,3.7,1.27,4.84,1.84,0.256,P,319,763,42.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,N
martimo01,13,Morrie Martin,38,34,250,42,8,1,15,1814,607,288,56,249,245,320,604.7,4.29,1.42,3.65,0.98,0.257,P,18,116,5.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
martipe02,18,Pedro Martinez,219,100,476,409,46,17,3,8482,2221,919,239,760,3154,1006,2827.3,2.93,1.05,10.04,4.15,0.214,P,155,263,23.0,0.95,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,Y
martira02,14,Ramon Martinez,135,88,301,297,37,20,0,5687,1691,772,170,795,1427,880,1895.7,3.67,1.31,6.77,1.79,0.239,P,171,237,14.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,N
martiti01,15,Tippy Martinez,55,42,546,2,0,0,115,2502,732,320,53,425,632,357,834.0,3.45,1.39,6.82,1.49,0.242,P,58,145,9.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
martito02,12,Tom Martin,11,9,376,0,0,0,3,950,339,173,36,143,224,181,316.7,4.92,1.52,6.37,1.57,0.275,P,15,41,4.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
masonro01,11,Roger Mason,22,35,232,23,2,1,13,1249,385,186,42,161,286,206,416.3,4.02,1.31,6.18,1.78,0.248,P,31,33,2.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
masseni01,10,Nick Masset,20,16,387,2,0,0,4,1209,412,182,33,175,339,198,403.0,4.06,1.46,7.57,1.94,0.269,P,30,48,7.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
mastewa02,16,Walt Masterson,78,100,399,184,70,15,20,4949,1613,760,101,886,815,888,1649.7,4.15,1.51,4.45,0.92,0.253,P,92,281,32.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,N
mathebo01,16,Bobby Mathews,297,248,578,568,525,20,3,14868,5601,1573,70,532,1528,3497,4956.0,2.86,1.24,2.77,2.87,0.262,P,236,791,220.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
mathech01,18,Christy Mathewson,373,188,636,552,435,79,29,14366,4219,1135,90,848,2507,1620,4788.7,2.13,1.06,4.71,2.96,0.234,P,281,1503,53.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y
mathetj01,10,T. J. Mathews,32,26,362,0,0,0,16,1306,406,185,49,164,357,210,435.3,3.82,1.31,7.38,2.18,0.246,P,23,54,6.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
matlajo01,13,Jon Matlack,125,126,361,318,97,30,3,7089,2276,835,161,638,1516,970,2363.0,3.18,1.23,5.77,2.38,0.254,P,68,346,21.0,0.95,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,N
maulal01,16,Al Maul,84,80,188,168,144,4,1,4322,1680,713,60,519,352,1088,1440.7,4.45,1.53,2.2,0.68,0.285,P,71,349,41.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
mayerer01,10,Erskine Mayer,91,70,245,165,93,12,6,4281,1415,469,43,345,482,600,1427.0,2.96,1.23,3.04,1.4,0.257,P,58,411,16.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
mayja01,14,Jakie May,72,95,410,161,70,7,19,4687,1645,673,35,617,765,808,1562.3,3.88,1.45,4.41,1.24,0.269,P,53,321,9.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
mayru01,18,Rudy May,152,156,535,360,87,24,12,7866,2314,1007,199,958,1760,1150,2622.0,3.46,1.25,6.04,1.84,0.238,P,87,382,37.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
maysca01,16,Carl Mays,207,126,490,325,231,29,31,9064,2912,979,73,734,862,1211,3021.3,2.92,1.21,2.57,1.17,0.252,P,174,1138,44.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
mcbeaal01,12,Al McBean,67,50,409,76,22,5,63,3217,1058,373,63,365,575,430,1072.3,3.13,1.33,4.83,1.58,0.257,P,73,252,24.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
mccaski01,12,Kirk McCaskill,106,108,380,242,30,11,7,5187,1748,791,154,665,1003,876,1729.0,4.12,1.4,5.22,1.51,0.264,P,150,266,21.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
mcclubo01,22,Bob McClure,68,57,698,73,12,1,52,3476,1125,490,104,497,701,551,1158.7,3.81,1.4,5.44,1.41,0.257,P,33,161,13.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
mccorji01,12,Jim McCormick,265,214,492,485,466,33,1,12827,4092,1155,82,749,1704,2095,4275.7,2.43,1.13,3.59,2.28,0.242,P,263,922,99.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
mccormi03,17,Mike McCormick,134,128,484,333,91,23,12,7141,2281,986,255,795,1321,1100,2380.3,3.73,1.29,4.99,1.66,0.247,P,102,394,12.0,0.98,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,N
mcdanli01,22,Lindy McDaniel,141,119,987,74,18,2,172,6418,2099,821,172,623,1361,934,2139.3,3.45,1.27,5.73,2.18,0.254,P,127,447,22.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,N
mcdermi03,13,Mickey McDermott,69,69,291,156,54,11,14,3950,1161,572,87,838,757,655,1316.7,3.91,1.52,5.17,0.9,0.235,P,44,247,15.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
mcdowja01,12,Jack McDowell,127,87,277,275,62,13,0,5667,1854,809,173,606,1311,874,1889.0,3.85,1.3,6.25,2.16,0.257,P,139,245,13.0,0.97,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,N
mcdowro01,14,Roger McDowell,70,70,723,2,0,0,159,3150,1045,385,50,410,524,454,1050.0,3.3,1.39,4.49,1.28,0.263,P,118,253,24.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
mcdowsa01,16,Sam McDowell,141,134,425,346,103,23,14,7477,1948,879,164,1312,2453,999,2492.3,3.17,1.31,8.86,1.87,0.213,P,79,328,33.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,N
mcelrch01,17,Chuck McElroy,38,30,654,7,0,0,17,2218,724,320,66,362,604,366,739.3,3.9,1.47,7.35,1.67,0.258,P,32,101,4.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
mcgafan01,13,Andy McGaffigan,38,33,363,62,3,1,24,2500,773,313,55,294,610,351,833.3,3.38,1.28,6.59,2.07,0.247,P,45,78,17.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
mcginjo01,11,Joe McGinnity,246,142,465,381,314,32,24,10324,3276,1016,52,812,1068,1436,3441.3,2.66,1.19,2.79,1.32,0.249,P,202,929,100.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
mcgloji01,10,Jim McGlothlin,67,77,256,201,36,11,3,3901,1247,522,125,418,709,580,1300.3,3.61,1.28,4.91,1.7,0.253,P,99,243,16.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
mcgloly01,13,Lynn McGlothen,86,93,318,201,41,13,2,4493,1553,663,127,572,939,735,1497.7,3.98,1.42,5.64,1.64,0.27,P,98,174,7.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
mcgrabo01,11,Bob McGraw,26,38,168,47,17,1,6,1774,677,317,31,265,164,393,591.3,4.82,1.59,2.5,0.62,0.29,P,21,131,7.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
mcgratu01,19,Tug McGraw,96,92,824,39,5,1,180,4544,1318,528,108,582,1109,597,1514.7,3.14,1.25,6.59,1.91,0.236,P,75,219,23.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,N
mcgresc01,13,Scott McGregor,138,108,356,309,83,23,5,6422,2245,949,235,518,904,1031,2140.7,3.99,1.29,3.8,1.75,0.271,P,119,317,9.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
mclaide01,11,Denny McLain,131,91,280,264,105,29,2,5658,1646,711,242,548,1282,778,1886.0,3.39,1.16,6.12,2.34,0.232,P,154,212,13.0,0.97,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,N
mclisca01,15,Cal McLish,92,92,352,209,57,5,6,4827,1685,715,164,552,713,824,1609.0,4.0,1.39,3.99,1.29,0.265,P,131,302,11.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
mcmahdo02,23,Don McMahon,90,68,874,2,0,0,153,3932,1054,431,105,579,1003,482,1310.7,2.96,1.25,6.89,1.73,0.217,P,83,187,10.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
mcmahsa01,10,Sadie McMahon,173,127,321,305,279,14,4,7902,2726,1026,52,945,967,1592,2634.0,3.51,1.39,3.3,1.02,0.26,P,101,660,70.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
mcmicgr01,11,Greg McMichael,31,29,453,0,0,0,53,1570,483,189,42,193,459,215,523.3,3.25,1.29,7.89,2.38,0.246,P,34,80,5.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
mcnalda01,14,Dave McNally,184,119,424,396,120,33,2,8190,2488,982,230,826,1512,1070,2730.0,3.24,1.21,4.98,1.83,0.243,P,97,417,21.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,N
